0,Pos,0,0,Vel,0,0,theta,0,omega,0,alpha,0
0.1,Pos,0,0,Vel,0.028394275533916,0.0163934426229508,theta,0,omega,0,alpha,2.38095238095238
0.2,Pos,0.0028394275533916,0.00163934426229508,Vel,0.056788551067832,0.0327868852459016,theta,0,omega,0.238095238095238,alpha,2.38095238095238
0.3,Pos,0.00851828266017481,0.00491803278688525,Vel,0.0851828266017481,0.0491803278688525,theta,0.0238095238095238,omega,0.476190476190476,alpha,2.2820979952555
0.4,Pos,0.0170365653203496,0.00983606557377049,Vel,0.113577102135664,0.0655737704918033,theta,0.0714285714285714,omega,0.704400275716026,alpha,2.08056505874531
0.5,Pos,0.028394275533916,0.0163934426229508,Vel,0.14197137766958,0.0819672131147541,theta,0.141868599000174,omega,0.912456781590557,alpha,1.77393651073428
0.6,Pos,0.042591413300874,0.0245901639344262,Vel,0.170365653203496,0.0983606557377049,theta,0.23311427715923,omega,1.08985043266398,alpha,1.36388790088845
0.7,Pos,0.0596279786212236,0.0344262295081967,Vel,0.198759928737412,0.114754098360656,theta,0.342099320425628,omega,1.22623922275283,alpha,0.859545719644366
0.8,Pos,0.0795039714949649,0.0459016393442623,Vel,0.227154204271328,0.131147540983607,theta,0.464723242700911,omega,1.31219379471727,alpha,0.280197738747573
0.9,Pos,0.102219391922098,0.0590163934426229,Vel,0.255548479805244,0.147540983606557,theta,0.595942622172638,omega,1.34021356859202,alpha,-0.344194093199606
1,Pos,0.127774239902622,0.0737704918032787,Vel,0.28394275533916,0.163934426229508,theta,0.72996397903184,omega,1.30579415927206,alpha,-0.975731367643255
1.1,Pos,0.156168515436538,0.0901639344262295,Vel,0.312337030873076,0.180327868852459,theta,0.860543394959047,omega,1.20822102250774,alpha,-1.57430983648383
1.2,Pos,0.187402218523846,0.108196721311475,Vel,0.340731306406992,0.19672131147541,theta,0.98136549720982,omega,1.05079003885935,alpha,-2.10450412785235
1.3,Pos,0.221475349164545,0.127868852459016,Vel,0.369125581940908,0.213114754098361,theta,1.08644450109576,omega,0.840339626074119,alpha,-2.54092904441287
1.4,Pos,0.258387907358636,0.149180327868852,Vel,0.397519857474824,0.229508196721311,theta,1.17047846370317,omega,0.586246721632832,alpha,-2.86999730414749
1.5,Pos,0.298139893106118,0.172131147540984,Vel,0.42591413300874,0.245901639344262,theta,1.22910313586645,omega,0.299246991218084,alpha,-3.08770416048861
1.6,Pos,0.340731306406992,0.19672131147541,Vel,0.454308408542657,0.262295081967213,theta,1.25902783498826,omega,-0.00952342483077734,alpha,-3.19478753977998
1.7,Pos,0.386162147261258,0.222950819672131,Vel,0.482702684076573,0.278688524590164,theta,1.25807549250518,omega,-0.329002178808775,alpha,-3.19142322072658
1.8,Pos,0.434432415668915,0.250819672131147,Vel,0.511096959610489,0.295081967213115,theta,1.2251752746243,omega,-0.648144500881434,alpha,-3.07344123404166
1.9,Pos,0.485542111629964,0.280327868852459,Vel,0.539491235144405,0.311475409836066,theta,1.16036082453616,omega,-0.955488624285599,alpha,-2.83140556426667
2,Pos,0.539491235144405,0.311475409836066,Vel,0.567885510678321,0.327868852459016,theta,1.0648119621076,omega,-1.23862918071227,alpha,-2.45321987448021
2.1,Pos,0.596279786212237,0.344262295081967,Vel,0.596279786212237,0.344262295081967,theta,0.940949044036374,omega,-1.48395116816029,alpha,-1.93018849451789
2.2,Pos,0.65590776483346,0.378688524590164,Vel,0.624674061746153,0.360655737704918,theta,0.792553927220345,omega,-1.67697001761208,alpha,-1.26535379437068
2.3,Pos,0.718375171008076,0.414754098360656,Vel,0.653068337280069,0.377049180327869,theta,0.624856925459138,omega,-1.80350539704914,alpha,-0.481358103111611
2.4,Pos,0.783682004736083,0.452459016393443,Vel,0.681462612813985,0.39344262295082,theta,0.444506385754223,omega,-1.85164120736031,alpha,0.376237875362806
2.5,Pos,0.851828266017481,0.491803278688525,Vel,0.709856888347901,0.409836065573771,theta,0.259342265018193,omega,-1.81401741982402,alpha,1.24376980839697
2.6,Pos,0.922813954852271,0.532786885245902,Vel,0.738251163881817,0.426229508196721,theta,0.0779405230357905,omega,-1.68964043898433,alpha,2.05262825135008
2.7,Pos,0.996639071240453,0.575409836065574,Vel,0.766645439415733,0.442622950819672,theta,-0.0910235208626423,omega,-1.48437761384932,alpha,2.74595229960375
2.8,Pos,1.07330361518203,0.619672131147541,Vel,0.795039714949649,0.459016393442623,theta,-0.239461282247574,omega,-1.20978238388894,alpha,3.29112502980351
2.9,Pos,1.15280758667699,0.665573770491803,Vel,0.823433990483565,0.475409836065574,theta,-0.360439520636469,omega,-0.880669880908594,alpha,3.68240758304262
3,Pos,1.23515098572535,0.713114754098361,Vel,0.851828266017481,0.491803278688525,theta,-0.448506508727328,omega,-0.512429122604331,alpha,3.93368571744704
3.1,Pos,1.3203338123271,0.762295081967213,Vel,0.880222541551397,0.508196721311476,theta,-0.499749420987761,omega,-0.119060550859628,alpha,4.06597892631637
3.2,Pos,1.40835606648224,0.813114754098361,Vel,0.908616817085313,0.524590163934426,theta,-0.511655476073724,omega,0.287537341772009,alpha,4.09520062262473
3.3,Pos,1.49921774819077,0.865573770491803,Vel,0.937011092619229,0.540983606557377,theta,-0.482901741896523,omega,0.697057404034482,alpha,4.02364488486292
3.4,Pos,1.59291885745269,0.919672131147541,Vel,0.965405368153145,0.557377049180328,theta,-0.413196001493075,omega,1.09942189252077,alpha,3.8364931111951
3.5,Pos,1.689459394268,0.975409836065574,Vel,0.993799643687061,0.573770491803279,theta,-0.303253812240998,omega,1.48307120364028,alpha,3.50382670188882
3.6,Pos,1.78883935863671,1.0327868852459,Vel,1.02219391922098,0.59016393442623,theta,-0.154946691876969,omega,1.83345387382917,alpha,2.9888635926189
3.7,Pos,1.89105875055881,1.09180327868852,Vel,1.05058819475489,0.606557377049181,theta,0.0283986955059477,omega,2.13234023309106,alpha,2.26289383801077
3.8,Pos,1.9961175700343,1.15245901639344,Vel,1.07898247028881,0.622950819672131,theta,0.241632718815053,omega,2.35862961689213,alpha,1.32497429905185
3.9,Pos,2.10401581706318,1.21475409836066,Vel,1.10737674582273,0.639344262295082,theta,0.477495680504267,omega,2.49112704679732,alpha,0.219460784970027
4,Pos,2.21475349164545,1.27868852459016,Vel,1.13577102135664,0.655737704918033,theta,0.726608385183999,omega,2.51307312529432,alpha,-0.960085925531759
4.1,Pos,2.32833059378111,1.34426229508197,Vel,1.16416529689056,0.672131147540984,theta,0.977915697713431,omega,2.41706453274115,alpha,-2.08975537659447
4.2,Pos,2.44474712347017,1.41147540983607,Vel,1.19255957242447,0.688524590163935,theta,1.21962215098755,omega,2.2080889950817,alpha,-3.05319576815751
4.3,Pos,2.56400308071262,1.48032786885246,Vel,1.22095384795839,0.704918032786886,theta,1.44043105049572,omega,1.90276941826595,alpha,-3.77942171336255
4.4,Pos,2.68609846550846,1.55081967213115,Vel,1.2493481234923,0.721311475409836,theta,1.63070799232231,omega,1.52482724692969,alpha,-4.2590929756502
4.5,Pos,2.81103327785769,1.62295081967213,Vel,1.27774239902622,0.737704918032787,theta,1.78319071701528,omega,1.09891794936467,alpha,-4.53316891005973
4.6,Pos,2.93880751776031,1.69672131147541,Vel,1.30613667456014,0.754098360655738,theta,1.89308251195175,omega,0.645601058358699,alpha,-4.66573791512563
4.7,Pos,3.06942118521632,1.77213114754098,Vel,1.33453095009405,0.770491803278689,theta,1.95764261778762,omega,0.179027266846136,alpha,-4.71744734403976
4.8,Pos,3.20287428022573,1.84918032786885,Vel,1.36292522562797,0.78688524590164,theta,1.97554534447223,omega,-0.29271746755784,alpha,-4.72831274795545
4.9,Pos,3.33916680278853,1.92786885245902,Vel,1.39131950116188,0.803278688524591,theta,1.94627359771645,omega,-0.765548742353385,alpha,-4.70976215259088
5,Pos,3.47829875290471,2.00819672131148,Vel,1.4197137766958,0.819672131147541,theta,1.86971872348111,omega,-1.23652495761247,alpha,-4.64222027593298
5.1,Pos,3.62027013057429,2.09016393442623,Vel,1.44810805222972,0.836065573770492,theta,1.74606622771986,omega,-1.70074698520577,alpha,-4.47592583865351
5.2,Pos,3.76508093579727,2.17377049180328,Vel,1.47650232776363,0.852459016393443,theta,1.57599152919928,omega,-2.14833956907112,alpha,-4.13624431552259
5.3,Pos,3.91273116857363,2.25901639344262,Vel,1.50489660329755,0.868852459016394,theta,1.36115757229217,omega,-2.56196400062338,alpha,-3.53814995377479
5.4,Pos,4.06322082890338,2.34590163934426,Vel,1.53329087883146,0.885245901639345,theta,1.10496117222983,omega,-2.91577899600086,alpha,-2.6150620082653
5.5,Pos,4.21654991678653,2.4344262295082,Vel,1.56168515436538,0.901639344262296,theta,0.813383272629746,omega,-3.17728519682739,alpha,-1.36069387650778
5.6,Pos,4.37271843222307,2.52459016393443,Vel,1.5900794298993,0.918032786885246,theta,0.495654752947007,omega,-3.31335458447817,alpha,0.13304945726617
5.7,Pos,4.531726375213,2.61639344262295,Vel,1.61847370543321,0.934426229508197,theta,0.16431929449919,omega,-3.30004963875155,alpha,1.67428481210264
5.8,Pos,4.69357374575632,2.70983606557377,Vel,1.64686798096713,0.950819672131148,theta,-0.165685669375965,omega,-3.13262115754129,alpha,3.02850071593998
5.9,Pos,4.85826054385303,2.80491803278689,Vel,1.67526225650104,0.967213114754099,theta,-0.478947785130094,omega,-2.82977108594729,alpha,4.01354365475302
5.99999999999999,Pos,5.02578676950314,2.9016393442623,Vel,1.70365653203496,0.98360655737705,theta,-0.761924893724822,omega,-2.42841672047199,alpha,4.56945217765181
6.09999999999999,Pos,5.19615242270663,3,Vel,1.73205080756888,1,theta,-1.00476656577202,omega,-1.97147150270681,alpha,4.75761876565776
6.19999999999999,Pos,5.36935750346352,3.1,Vel,1.76044508310279,1.01639344262295,theta,-1.2019137160427,omega,-1.49570962614103,alpha,4.70502528321241
6.29999999999999,Pos,5.5454020117738,3.2016393442623,Vel,1.78883935863671,1.0327868852459,theta,-1.3514846786568,omega,-1.02520709781979,alpha,4.5431465759127
6.39999999999999,Pos,5.72428594763747,3.30491803278689,Vel,1.81723363417062,1.04918032786885,theta,-1.45400538843878,omega,-0.57089244022852,alpha,4.37327892297693
6.49999999999999,Pos,5.90600931105453,3.40983606557377,Vel,1.84562790970454,1.0655737704918,theta,-1.51109463246164,omega,-0.133564547930826,alpha,4.25864569418971
6.59999999999999,Pos,6.09057210202499,3.51639344262295,Vel,1.87402218523846,1.08196721311475,theta,-1.52445108725472,omega,0.292300021488145,alpha,4.22980874148514
6.69999999999999,Pos,6.27797432054883,3.62459016393443,Vel,1.90241646077237,1.09836065573771,theta,-1.4952210851059,omega,0.715280895636659,alpha,4.29192875076591
6.79999999999999,Pos,6.46821596662607,3.7344262295082,Vel,1.93081073630629,1.11475409836066,theta,-1.42369299554224,omega,1.14447377071325,alpha,4.42837543553313
6.89999999999999,Pos,6.6612970402567,3.84590163934426,Vel,1.9592050118402,1.13114754098361,theta,-1.30924561847091,omega,1.58731131426656,alpha,4.59934015922996
6.99999999999999,Pos,6.85721754144072,3.95901639344262,Vel,1.98759928737412,1.14754098360656,theta,-1.15051448704426,omega,2.04724533018956,alpha,4.73651214905865
7.09999999999999,Pos,7.05597747017813,4.07377049180328,Vel,2.01599356290804,1.16393442622951,theta,-0.945789954025301,omega,2.52089654509542,alpha,4.73744121130486
7.19999999999999,Pos,7.25757682646894,4.19016393442623,Vel,2.04438783844195,1.18032786885246,theta,-0.693700299515759,omega,2.99464066622591,alpha,4.46746557494666
7.29999999999999,Pos,7.46201561031313,4.30819672131148,Vel,2.07278211397587,1.19672131147541,theta,-0.394236232893168,omega,3.44138722372058,alpha,3.78232457618859
7.39999999999999,Pos,7.66929382171072,4.42786885245902,Vel,2.10117638950978,1.21311475409836,theta,-0.05009751052111,omega,3.81961968133943,alpha,2.58447743890798
7.49999999999999,Pos,7.8794114606617,4.54918032786886,Vel,2.1295706650437,1.22950819672131,theta,0.331864457612833,omega,4.07806742523023,alpha,0.907436750948109
7.59999999999999,Pos,8.09236852716607,4.67213114754099,Vel,2.15796494057762,1.24590163934426,theta,0.739671200135857,omega,4.16881110032504,alpha,-1.02092875653754
7.69999999999999,Pos,8.30816502122383,4.79672131147541,Vel,2.18635921611153,1.26229508196721,theta,1.15655231016836,omega,4.06671822467129,alpha,-2.81680343805199
7.79999999999999,Pos,8.52680094283498,4.92295081967213,Vel,2.21475349164545,1.27868852459016,theta,1.56322413263549,omega,3.78503788086609,alpha,-4.10578340413517
7.89999999999999,Pos,8.74827629199952,5.05081967213115,Vel,2.24314776717936,1.29508196721312,theta,1.9417279207221,omega,3.37445954045257,alpha,-4.70651896559166
7.99999999999999,Pos,8.97259106871746,5.18032786885246,Vel,2.27154204271328,1.31147540983607,theta,2.27917387476736,omega,2.90380764389341,alpha,-4.68084247919775
8.09999999999999,Pos,9.19974527298879,5.31147540983607,Vel,2.2999363182472,1.32786885245902,theta,2.5695546391567,omega,2.43572339597363,alpha,-4.23437975243172
8.19999999999999,Pos,9.42973890481351,5.44426229508197,Vel,2.32833059378111,1.34426229508197,theta,2.81312697875406,omega,2.01228542073046,alpha,-3.58400621763407
8.29999999999999,Pos,9.66257196419162,5.57868852459017,Vel,2.35672486931503,1.36065573770492,theta,3.01435552082711,omega,1.65388479896705,alpha,-2.88500784441424
8.39999999999999,Pos,9.89824445112312,5.71475409836066,Vel,2.38511914484895,1.37704918032787,theta,3.17974400072381,omega,1.36538401452563,alpha,-2.22192448344614
8.49999999999999,Pos,10.136756365608,5.85245901639345,Vel,2.41351342038286,1.39344262295082,theta,3.31628240217637,omega,1.14319156618101,alpha,-1.6279655873374
8.59999999999999,Pos,10.3781077076463,5.99180327868853,Vel,2.44190769591678,1.40983606557377,theta,3.43060155879447,omega,0.980395007447274,alpha,-1.10687670960361
8.69999999999999,Pos,10.622298477238,6.13278688524591,Vel,2.47030197145069,1.42622950819672,theta,3.5286410595392,omega,0.869707336486913,alpha,-0.648221009462625
8.79999999999998,Pos,10.869328674383,6.27540983606558,Vel,2.49869624698461,1.44262295081967,theta,3.61561179318789,omega,0.80488523554065,alpha,-0.235996791490351
8.89999999999998,Pos,11.1191982990815,6.41967213114755,Vel,2.52709052251853,1.45901639344262,theta,3.69610031674196,omega,0.781285556391615,alpha,0.147161744158423
8.99999999999998,Pos,11.3719073513334,6.56557377049181,Vel,2.55548479805244,1.47540983606557,theta,3.77422887238112,omega,0.796001730807458,alpha,0.518197671054016
9.09999999999998,Pos,11.6274558311386,6.71311475409837,Vel,2.58387907358636,1.49180327868853,theta,3.85382904546187,omega,0.847821497912859,alpha,0.892956445389938
9.19999999999998,Pos,11.8858437384972,6.86229508196722,Vel,2.61227334912027,1.50819672131148,theta,3.93861119525315,omega,0.937117142451853,alpha,1.28583686469882
9.29999999999998,Pos,12.1470710734093,7.01311475409836,Vel,2.64066762465419,1.52459016393443,theta,4.03232290949834,omega,1.06570082892173,alpha,1.7092359453635
9.39999999999998,Pos,12.4111378358747,7.16557377049181,Vel,2.66906190018811,1.54098360655738,theta,4.13889299239051,omega,1.23662442345808,alpha,2.17230176946537
9.49999999999998,Pos,12.6780440258935,7.31967213114755,Vel,2.69745617572202,1.55737704918033,theta,4.26255543473632,omega,1.45385460040462,alpha,2.67840444816278
9.59999999999998,Pos,12.9477896434657,7.47540983606558,Vel,2.72585045125594,1.57377049180328,theta,4.40794089477678,omega,1.7216950452209,alpha,3.2205512109612
9.69999999999998,Pos,13.2203746885913,7.63278688524591,Vel,2.75424472678986,1.59016393442623,theta,4.58011039929887,omega,2.04375016631702,alpha,3.77387225242958
9.79999999999998,Pos,13.4957991612703,7.79180327868853,Vel,2.78263900232377,1.60655737704918,theta,4.78448541593057,omega,2.42113739155998,alpha,4.28472676328225
9.89999999999998,Pos,13.7740630615026,7.95245901639345,Vel,2.81103327785769,1.62295081967213,theta,5.02659915508657,omega,2.8496100678882,alpha,4.65789611482762
9.99999999999998,Pos,14.0551663892884,8.11475409836066,Vel,2.8394275533916,1.63934426229508,theta,5.31156016187539,omega,3.31539967937096,alpha,4.74831316449944
